|Run	$Params	|Epoch	|Trial	$TrialName	#SSE	#AvgSSE	#Err	#CosDiff	"#EnviroFeatures_Act[2:0,0]<2:1,8>"	"#EnviroFeatures_Act[2:0,1]"	"#EnviroFeatures_Act[2:0,2]"	"#EnviroFeatures_Act[2:0,3]"	"#EnviroFeatures_Act[2:0,4]"	"#EnviroFeatures_Act[2:0,5]"	"#EnviroFeatures_Act[2:0,6]"	"#EnviroFeatures_Act[2:0,7]"	"#InteroState_Act[2:0,0]<2:1,8>"	"#InteroState_Act[2:0,1]"	"#InteroState_Act[2:0,2]"	"#InteroState_Act[2:0,3]"	"#InteroState_Act[2:0,4]"	"#InteroState_Act[2:0,5]"	"#InteroState_Act[2:0,6]"	"#InteroState_Act[2:0,7]"	"#MBApp_Act[2:0,0]<2:1,5>"	"#MBApp_Act[2:0,1]"	"#MBApp_Act[2:0,2]"	"#MBApp_Act[2:0,3]"	"#MBApp_Act[2:0,4]"	"#MBAv_Act[2:0,0]<2:1,3>"	"#MBAv_Act[2:0,1]"	"#MBAv_Act[2:0,2]"	"#Cost_Act[2:0,0]<2:1,16>"	"#Cost_Act[2:0,1]"	"#Cost_Act[2:0,2]"	"#Cost_Act[2:0,3]"	"#Cost_Act[2:0,4]"	"#Cost_Act[2:0,5]"	"#Cost_Act[2:0,6]"	"#Cost_Act[2:0,7]"	"#Cost_Act[2:0,8]"	"#Cost_Act[2:0,9]"	"#Cost_Act[2:0,10]"	"#Cost_Act[2:0,11]"	"#Cost_Act[2:0,12]"	"#Cost_Act[2:0,13]"	"#Cost_Act[2:0,14]"	"#Cost_Act[2:0,15]"	"#DyDA_Act[2:0,0]<2:1,1>"	"#Approach_Act[2:0,0]<2:1,5>"	"#Approach_Act[2:0,1]"	"#Approach_Act[2:0,2]"	"#Approach_Act[2:0,3]"	"#Approach_Act[2:0,4]"	"#Approach_ActM[2:0,0]<2:1,5>"	"#Approach_ActM[2:0,1]"	"#Approach_ActM[2:0,2]"	"#Approach_ActM[2:0,3]"	"#Approach_ActM[2:0,4]"	"#Avoidance_Act[2:0,0]<2:1,3>"	"#Avoidance_Act[2:0,1]"	"#Avoidance_Act[2:0,2]"	"#Avoidance_ActM[2:0,0]<2:1,3>"	"#Avoidance_ActM[2:0,1]"	"#Avoidance_ActM[2:0,2]"	"#Behavior_Act[2:0,0]<2:1,16>"	"#Behavior_Act[2:0,1]"	"#Behavior_Act[2:0,2]"	"#Behavior_Act[2:0,3]"	"#Behavior_Act[2:0,4]"	"#Behavior_Act[2:0,5]"	"#Behavior_Act[2:0,6]"	"#Behavior_Act[2:0,7]"	"#Behavior_Act[2:0,8]"	"#Behavior_Act[2:0,9]"	"#Behavior_Act[2:0,10]"	"#Behavior_Act[2:0,11]"	"#Behavior_Act[2:0,12]"	"#Behavior_Act[2:0,13]"	"#Behavior_Act[2:0,14]"	"#Behavior_Act[2:0,15]"	"#Behavior_ActM[2:0,0]<2:1,16>"	"#Behavior_ActM[2:0,1]"	"#Behavior_ActM[2:0,2]"	"#Behavior_ActM[2:0,3]"	"#Behavior_ActM[2:0,4]"	"#Behavior_ActM[2:0,5]"	"#Behavior_ActM[2:0,6]"	"#Behavior_ActM[2:0,7]"	"#Behavior_ActM[2:0,8]"	"#Behavior_ActM[2:0,9]"	"#Behavior_ActM[2:0,10]"	"#Behavior_ActM[2:0,11]"	"#Behavior_ActM[2:0,12]"	"#Behavior_ActM[2:0,13]"	"#Behavior_ActM[2:0,14]"	"#Behavior_ActM[2:0,15]"
0	Base	400	189		0.9836	0.06147	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	9.79E-07	2.91E-05	1.38E-05	0.3446	0.03997	0	0	0	0.9768	0.0007901	7.05E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15E-16	2.95E-10	8.18E-12	3.76E-09	4.20E-14	0.002766	3.46E-17	0.009676	1.22E-13	3.41E-11	0.9917	2.31E-11	8.58E-14	4.96E-11	3.78E-13	2.43E-09
0	Base	400	190		0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	0.0001076	0.3671	7.39E-06	3.39E-06	3.41E-06	0	0	0	0.0002197	0.9806	0.001257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182	1.08E-08	0.000617	1.01E-07	2.17E-08	4.65E-09	1.40E-09	9.22E-12	1.43E-12	5.88E-11	9.46E-10	7.65E-05	0.01357	1.14E-05	3.15E-07	0.0003263
0	Base	400	191		0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	0.05242	0.09918	0.1315	6.45E-07	2.16E-08	0	0	0	0.0007448	0.03076	0.9791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69E-10	0.00425	0.0101	1.77E-09	6.07E-05	4.54E-14	3.79E-07	7.31E-13	4.95E-06	0.0004499	3.43E-15	7.08E-05	1.42E-17	0.004967	0.000224	0.03758
0	Base	400	192		0.9886	0.06179	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	0.7483	2.63E-22	4.05E-22	7.57E-22	5.49E-20	0	0	0	2.98E-09	1.22E-08	0.2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-10	0.9943	2.40E-07	1.60E-17	2.92E-15	0.007523	1.03E-13	2.14E-05	2.11E-19	2.20E-06	1.31E-06	6.14E-15	5.87E-13	6.95E-08	9.85E-09	1.30E-12
0	Base	400	193		0.9869	0.06168	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	2.96E-17	0.7488	3.62E-19	4.11E-21	1.70E-20	0	0	0	5.36E-08	0.2138	9.88E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75E-09	3.23E-09	2.88E-12	0.9934	2.30E-11	2.80E-13	8.73E-18	2.08E-05	3.83E-12	1.52E-08	4.57E-11	2.32E-11	4.22E-12	5.39E-13	2.33E-11	3.78E-08
0	Base	400	194		0.9888	0.0618	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	2.97E-18	4.35E-17	0.8243	3.05E-15	9.14E-17	0	0	0	0.2171	2.39E-09	8.53E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19E-19	0.06139	1.02E-15	6.56E-08	1.23E-11	0.9944	7.91E-21	8.78E-08	1.90E-13	1.16E-07	0.0001562	1.46E-14	1.76E-09	4.23E-16	1.43E-09	1.74E-06
0	Base	400	195		0.9895	0.06184	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	1.77E-19	5.92E-15	9.10E-19	0.7796	1.28E-15	0	0	0	0.2295	1.52E-10	2.14E-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59E-10	2.68E-11	1.28E-12	2.72E-12	4.35E-08	5.01E-07	2.64E-12	0.9947	2.58E-16	1.10E-06	0.0002295	3.88E-16	2.42E-16	6.98E-09	2.51E-16	9.57E-08
0	Base	400	196		0.9897	0.06186	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	5.42E-15	8.69E-19	4.03E-24	1.11E-10	0.7229	0	0	0	0.0002156	2.66E-10	0.2615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88E-13	4.24E-06	3.87E-13	1.56E-07	3.05E-14	8.17E-10	1.78E-11	7.07E-10	6.97E-14	0.9949	5.22E-20	0.001439	3.21E-12	1.08E-14	3.88E-13	6.92E-06
0	Base	400	197		0.9868	0.06168	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	1.56E-05	0.0002853	7.41E-05	0.2767	0.03299	0	0	0	0.9722	0.01267	4.46E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.29E-05	7.73E-21	2.62E-07	8.19E-08	1.84E-07	8.00E-14	1.35E-07	8.50E-12	5.80E-23	0.001918	6.62E-14	0.9934	1.57E-05	2.20E-19	7.22E-15	2.71E-09
0	Base	400	198		0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	0.0001076	0.3671	7.39E-06	3.39E-06	3.41E-06	0	0	0	0.0002197	0.9806	0.001257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.77E-05	9.38E-08	0.0001946	8.95E-07	7.16E-09	4.00E-08	4.69E-10	7.47E-11	4.97E-13	4.85E-10	3.18E-10	0.0007187	0.0077	0.0001058	1.03E-07	0.003094
0	Base	400	199		0.9882	0.06177	1	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.5	0.1	0.2	0	0	0	0	0	0.0878	0.1602	0.09252	2.04E-07	2.37E-07	0	0	0	0.001112	0.01311	0.9758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97E-14	1.78E-07	2.30E-08	1.54E-09	1.85E-12	3.33E-14	9.51E-14	1.16E-08	8.96E-09	9.27E-06	1.84E-19	4.10E-08	1.09E-15	1.49E-08	6.29E-17	0.9941
0	Base	400	200		0.9879	0.06175	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	0.7484	2.64E-22	4.07E-22	7.61E-22	5.48E-20	0	0	0	2.99E-09	1.23E-08	0.2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-09	0.9939	2.56E-07	1.85E-18	1.55E-15	0.007144	1.09E-13	1.83E-06	2.19E-19	1.88E-07	1.43E-06	3.31E-15	2.70E-12	6.08E-09	1.06E-08	1.31E-13
0	Base	400	201		0.986	0.06162	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	2.95E-17	0.7488	3.63E-19	4.11E-21	1.70E-20	0	0	0	5.19E-08	0.214	1.00E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75E-09	3.25E-10	3.31E-12	0.993	2.28E-11	3.16E-14	8.69E-18	1.90E-06	3.88E-12	1.48E-09	4.51E-11	2.49E-12	4.29E-12	4.20E-14	2.38E-11	3.74E-09
0	Base	400	202		0.9882	0.06176	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	2.97E-18	4.35E-17	0.8245	3.05E-15	9.14E-17	0	0	0	0.2165	2.37E-09	8.59E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-18	0.008696	1.08E-15	7.56E-09	2.73E-11	0.9941	8.29E-21	1.01E-08	1.92E-13	1.44E-08	0.0001645	1.15E-14	1.84E-09	5.46E-17	1.47E-09	1.75E-07
0	Base	400	203		0.9889	0.06181	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	1.77E-19	5.92E-15	9.10E-19	0.7794	1.31E-15	0	0	0	0.2293	1.19E-09	2.11E-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56E-10	3.57E-12	1.36E-12	3.59E-13	4.28E-08	6.11E-08	2.84E-09	0.9944	2.61E-16	1.28E-07	0.0002397	6.69E-15	2.42E-16	2.45E-09	3.73E-14	1.15E-08
0	Base	400	204		0.9893	0.06183	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	5.73E-15	8.87E-19	4.10E-24	1.14E-10	0.7217	0	0	0	0.0002067	2.64E-10	0.2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01E-13	3.95E-07	3.70E-13	1.42E-08	3.19E-14	8.49E-11	1.88E-11	7.74E-11	3.25E-12	0.9946	7.86E-19	0.0001281	3.21E-12	1.41E-15	4.32E-13	5.81E-07
0	Base	400	205		0.9828	0.06143	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	9.78E-07	2.86E-05	1.35E-05	0.3446	0.04004	0	0	0	0.9768	0.0007893	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-16	2.95E-10	3.13E-12	3.65E-09	1.61E-14	0.00271	1.42E-17	0.00998	4.71E-14	3.49E-11	0.9914	2.32E-11	2.95E-14	4.99E-11	1.43E-13	2.44E-09
0	Base	400	206		0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	0.0001076	0.3671	7.39E-06	3.39E-06	3.41E-06	0	0	0	0.0002197	0.9806	0.001257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90E-05	1.05E-08	0.0001991	9.80E-08	7.32E-09	4.52E-09	4.80E-10	8.97E-12	5.08E-13	5.71E-11	3.25E-10	7.43E-05	0.007864	1.11E-05	1.05E-07	0.000317
0	Base	400	207		0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.5	0.2	0.2	0	0	0	0	0	0.02017	0.0505	0.2315	2.18E-05	6.61E-07	0	0	0	0.0005522	0.02321	0.9795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-10	0.002006	0.000655	1.86E-08	7.63E-05	2.62E-14	1.60E-07	8.84E-13	1.10E-06	0.000414	2.98E-15	1.91E-05	2.30E-17	0.004799	0.008239	0.0006796
0	Base	400	208		0.9887	0.06179	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.6083	2.52E-23	4.47E-23	2.17E-23	4.01E-21	0	0	0	3.74E-11	2.42E-10	0.3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47E-09	0.9943	6.92E-05	1.35E-17	1.18E-15	0.0145	7.27E-11	2.31E-05	2.01E-16	5.53E-07	0.003323	4.78E-16	2.82E-11	5.41E-08	8.51E-06	1.74E-12
0	Base	400	209		0.9845	0.06153	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	2.08E-18	0.5021	1.34E-20	1.29E-23	1.43E-21	0	0	0	8.74E-09	0.49	1.09E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-06	2.02E-08	0.9922	1.23E-09	1.65E-14	1.35E-12	1.41E-16	1.68E-06	2.69E-10	1.78E-13	2.48E-10	0.0002459	4.87E-16	0.009438	4.31E-13	0.0001291
0	Base	400	210		0.9886	0.06179	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	7.52E-20	4.61E-19	0.7017	6.69E-16	1.23E-18	0	0	0	0.3438	5.01E-08	1.14E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02E-17	0.01342	1.92E-13	5.20E-08	1.20E-10	0.9943	9.51E-19	8.18E-08	3.53E-11	1.09E-07	0.009676	9.61E-15	4.45E-07	3.40E-16	3.51E-07	1.54E-06
0	Base	400	211		0.9891	0.06182	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	6.02E-20	1.21E-16	2.59E-21	0.5588	5.94E-16	0	0	0	0.3462	4.10E-07	2.47E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48E-08	2.52E-11	1.82E-10	2.56E-12	3.57E-06	1.05E-06	1.78E-06	0.9945	3.47E-14	9.01E-07	0.02134	5.09E-14	3.06E-14	6.53E-09	1.47E-11	6.17E-08
0	Base	400	212		0.9894	0.06184	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	9.77E-16	3.76E-20	3.06E-25	1.04E-11	0.5604	0	0	0	9.64E-06	3.65E-11	0.4102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22E-11	4.19E-06	5.54E-11	2.08E-07	8.56E-12	6.07E-10	4.99E-09	9.29E-10	1.36E-10	0.9947	6.85E-17	0.00105	8.42E-10	9.59E-15	8.26E-11	1.21E-05
0	Base	400	213		0.9874	0.06171	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	6.06E-06	0.0001134	2.77E-05	0.1525	0.0005407	0	0	0	0.9737	0.04005	1.17E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009815	2.06E-19	4.03E-05	9.06E-08	3.04E-05	6.39E-13	1.05E-05	7.59E-12	4.05E-21	0.001408	1.39E-13	0.9937	0.007193	1.88E-19	7.87E-13	1.64E-09
0	Base	400	214		0.9906	0.06191	1	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	3.63E-05	0.1453	1.69E-05	0.0001417	8.41E-05	0	0	0	0.0002667	0.9796	0.02491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99E-08	1.05E-08	0.009655	5.56E-16	2.08E-10	2.71E-09	0.001041	3.87E-12	3.68E-13	8.60E-17	8.78E-13	9.51E-09	3.08E-15	0.9953	2.81E-07	5.90E-09
0	Base	400	215		0.9673	0.06046	1	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.04096	0.06702	0.02041	7.88E-08	1.76E-08	0	0	0	1.22E-05	0.3214	0.9724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.13E-08	1.13E-05	0.00712	2.22E-15	3.05E-08	2.45E-13	4.03E-05	2.10E-18	1.27E-08	6.04E-10	1.49E-13	5.79E-10	1.88E-23	0.9835	2.62E-05	1.50E-07
0	Base	400	216		0.9887	0.06179	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	0.6083	2.52E-23	4.47E-23	2.17E-23	4.01E-21	0	0	0	3.74E-11	2.42E-10	0.3412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-12	0.9943	1.34E-06	1.38E-17	1.25E-17	0.01488	1.77E-12	2.38E-05	6.27E-18	5.68E-07	6.10E-05	4.89E-16	5.01E-13	5.55E-08	1.70E-07	1.79E-12
0	Base	400	217		0.9825	0.06141	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	2.07E-18	0.5019	1.36E-20	1.30E-23	1.47E-21	0	0	0	8.69E-09	0.4906	1.07E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34E-08	2.06E-08	0.9912	1.35E-09	5.41E-16	1.39E-12	4.74E-18	1.72E-06	7.13E-12	1.83E-13	6.74E-12	0.0002518	1.72E-17	0.009497	2.34E-15	0.0001333
0	Base	400	218		0.9886	0.06179	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	7.52E-20	4.61E-19	0.7017	6.69E-16	1.23E-18	0	0	0	0.3438	5.01E-08	1.14E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.61E-19	0.0293	7.59E-15	5.62E-08	1.80E-12	0.9943	4.68E-20	8.84E-08	1.28E-12	1.18E-07	0.00145	9.94E-15	1.39E-08	3.67E-16	1.10E-08	1.67E-06
0	Base	400	219		0.9892	0.06182	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	6.16E-20	1.21E-16	2.61E-21	0.5578	5.81E-16	0	0	0	0.1733	2.21E-08	1.38E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-09	2.69E-11	7.92E-12	2.68E-12	1.40E-07	1.11E-06	8.54E-08	0.9946	1.81E-15	9.88E-07	0.002074	5.56E-14	1.60E-15	6.09E-09	4.09E-14	6.75E-08
0	Base	400	220		0.9894	0.06184	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	9.77E-16	3.76E-20	3.06E-25	1.04E-11	0.5604	0	0	0	9.64E-06	3.65E-11	0.4102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34E-12	4.19E-06	1.75E-12	2.08E-07	2.79E-13	6.07E-10	1.46E-10	9.29E-10	1.14E-12	0.9947	7.12E-19	0.00105	2.54E-11	9.59E-15	2.59E-12	1.21E-05
0	Base	400	221		0.9875	0.06172	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	6.06E-06	0.0001135	2.77E-05	0.1525	0.0005408	0	0	0	0.9737	0.04005	1.17E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001022	2.12E-19	1.72E-06	1.03E-07	1.30E-06	6.58E-13	4.52E-07	8.57E-12	2.99E-22	0.001605	2.10E-15	0.9937	0.000291	2.08E-19	4.27E-14	1.85E-09
0	Base	400	222		0.9906	0.06191	1	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	3.63E-05	0.1452	1.69E-05	0.0001417	8.41E-05	0	0	0	0.0002667	0.9796	0.02491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26E-09	1.18E-08	0.001434	6.16E-16	8.55E-12	3.03E-09	3.45E-05	4.30E-12	1.67E-14	9.52E-17	3.92E-14	1.06E-08	9.60E-17	0.9953	1.04E-08	6.59E-09
0	Base	400	223		0.9666	0.06041	1	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0	0	0	0	0	0.07008	0.07753	0.02518	4.33E-07	1.27E-07	0	0	0	9.65E-06	0.3129	0.973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45E-09	1.22E-05	0.0004061	1.96E-14	1.52E-08	2.57E-13	6.75E-07	4.33E-18	2.06E-10	1.05E-09	2.96E-14	6.04E-11	8.96E-24	0.9831	2.31E-06	7.95E-08
